Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.64.69.76:52387-10.64.69.20:5000,10.64.69.76,52387,10.64.69.20,5000,6,2025-08-16T10:07:46.101860,28817,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,44938.75143144672,347.01738557101714,3201.888888888888888888888889,5400.7073250742915,16349.000000,1.000000,27042.000000,6760.500000,11954.850744920797,24673.000000,1.000000,28765.000000,7191.250000,6475.807510779383,16349.000000,2563.000000,1,2,0,0,100,100,173.50869278550857,173.50869278550857,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,13151.958913141549,248.0,0.4,17212.06232432245,5,625,5,670,65535,64240,4,20,3201.888888888888888888888889,5400.7073250742915,16349.000000,1.000000,0,0,0,0
10.64.69.76:52388-10.64.69.20:5000,10.64.69.76,52388,10.64.69.20,5000,6,2025-08-16T10:07:46.101861,34034,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,40312.628547922664,293.82382323558795,3781.555555555555555555555556,6658.771923393816,16408.000000,0.000000,34006.000000,8501.500000,15435.219262021083,31639.000000,0.000000,33728.000000,8432.000000,8186.324083494374,16408.000000,703.000000,1,2,0,0,100,100,146.91191161779398,146.91191161779398,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,10812.716695069636,292.0,0.4,17159.311276958335,5,614,5,758,65535,64240,4,20,3781.555555555555555555555556,6658.771923393816,16408.000000,0.000000,0,0,0,0
10.64.69.20:46690-34.120.208.123:443,10.64.69.20,46690,34.120.208.123,443,6,2025-08-16T10:07:46.390010,119065,2,2,178,178,112,66,89.0,32.526911934581186,112,66,89.0,32.526911934581186,2989.9634653340613,33.59509511611304,39688.33333333333333333333333,38448.083753723455,76764.000000,1.000000,119065.000000,119065.000000,0,119065.000000,119065.000000,1.000000,1.000000,0,1.000000,1.000000,1,1,0,0,40,40,16.79754755805652,16.79754755805652,66,112,89.0,26.558112382722786,705.3333333333334,0,0,0,2,4,0,0,0,1.0,89.0,89.0,89.0,40,112.0,0.5,940.6626632511653,112.0,0.5,940.6626632511653,2,178,2,178,0,0,1,32,39688.33333333333333333333333,38448.083753723455,76764.000000,1.000000,0,0,0,0
10.64.69.20:52984-34.107.152.202:443,10.64.69.20,52984,34.107.152.202,443,6,2025-08-16T10:07:47.401974,65811,2,1,178,112,112,66,89.0,32.526911934581186,112,112,112.0,0,4406.558174165413,45.585084560331865,32905.500000,46429.3383594899,65736.000000,75.000000,65811.000000,65811.000000,0,65811.000000,65811.000000,0,0,0,0,0,1,1,0,0,40,20,30.390056373554575,15.195028186777288,66,112,96.66666666666667,26.558112382722783,705.3333333333333,0,0,0,2,3,0,0,0,0.5,96.66666666666667,89.0,112.0,40,112.0,0.5,1701.8431569190561,112.0,1.0,1701.8431569190561,2,178,1,112,0,0,1,32,32905.500000,46429.3383594899,65736.000000,75.000000,0,0,0,0
10.64.69.76:52397-10.64.69.20:5000,10.64.69.76,52397,10.64.69.20,5000,6,2025-08-16T10:07:51.100698,23050,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,59522.77657266811,433.8394793926247,2561.111111111111111111111111,5097.841171624624,15404.000000,0.000000,23018.000000,5754.500000,11009.466880825792,22260.000000,0.000000,22997.000000,5749.250000,6712.566194583608,15404.000000,966.000000,1,2,0,0,100,100,216.91973969631235,216.91973969631235,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,15965.29284164859,292.0,0.4,25336.225596529282,5,614,5,758,65535,64240,4,20,2561.111111111111111111111111,5097.841171624624,15404.000000,0.000000,0,0,0,0
10.64.69.76:52398-10.64.69.20:5000,10.64.69.76,52398,10.64.69.20,5000,6,2025-08-16T10:07:51.101456,26745,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,48420.26547018134,373.9016638624042,2971.666666666666666666666667,5399.518473901168,12718.000000,0.000000,26698.000000,6674.500000,12775.584565881907,25828.000000,0.000000,26729.000000,6682.250000,6689.017335653023,12718.000000,879.000000,1,2,0,0,100,100,186.9508319312021,186.9508319312021,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,14170.873060385118,248.0,0.4,18545.522527575245,5,625,5,670,65535,64240,4,20,2971.666666666666666666666667,5399.518473901168,12718.000000,0.000000,0,0,0,0
10.64.69.20:48024-13.107.246.58:443,10.64.69.20,48024,13.107.246.58,443,6,2025-08-16T10:07:51.164744,80365,1,1,66,60,66,66,66.0,0,60,60,60.0,0,1567.846699433833,24.88645554656878,80365.000000,0,80365.000000,80365.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.44322777328439,12.44322777328439,60,66,63.0,4.242640687119285,17.999999999999996,0,0,1,0,1,0,0,0,1.0,63.0,66.0,60.0,20,0,0.0,0.0,0,0.0,0.0,1,66,1,60,0,0,0,32,80365.000000,0,80365.000000,80365.000000,0,0,0,0
10.64.69.20:37750-34.149.100.209:443,10.64.69.20,37750,34.149.100.209,443,6,2025-08-16T10:07:51.404970,67544,2,1,178,112,112,66,89.0,32.526911934581186,112,112,112.0,0,4293.497571953097,44.415492123652726,33772.000000,47537.37468560922,67386.000000,158.000000,67544.000000,67544.000000,0,67544.000000,67544.000000,0,0,0,0,0,1,1,0,0,40,20,29.61032808243515,14.805164041217575,66,112,96.66666666666667,26.558112382722783,705.3333333333333,0,0,0,2,3,0,0,0,0.5,96.66666666666667,89.0,112.0,40,112.0,0.5,1658.1783726163685,112.0,1.0,1658.1783726163685,2,178,1,112,0,0,1,32,33772.000000,47537.37468560922,67386.000000,158.000000,0,0,0,0
10.64.69.20:54078-34.160.144.191:443,10.64.69.20,54078,34.160.144.191,443,6,2025-08-16T10:07:51.406943,65757,2,1,178,112,112,66,89.0,32.526911934581186,112,112,112.0,0,4410.176863299725,45.6225192755144,32878.500000,46010.73114502746,65413.000000,344.000000,65757.000000,65757.000000,0,65757.000000,65757.000000,0,0,0,0,0,1,1,0,0,40,20,30.41501285034293,15.207506425171465,66,112,96.66666666666667,26.558112382722783,705.3333333333333,0,0,0,2,3,0,0,0,0.5,96.66666666666667,89.0,112.0,40,112.0,0.5,1703.2407196192041,112.0,1.0,1703.2407196192041,2,178,1,112,0,0,1,32,32878.500000,46010.73114502746,65413.000000,344.000000,0,0,0,0
10.64.69.20:34656-34.110.138.217:443,10.64.69.20,34656,34.110.138.217,443,6,2025-08-16T10:07:53.470896,36342,2,1,171,105,105,66,85.5,27.577164466275352,105,105,105.0,0,7594.518738649496,82.54911672445105,18171.000000,25615.65025526387,36284.000000,58.000000,36342.000000,36342.000000,0,36342.000000,36342.000000,0,0,0,0,0,1,1,0,0,40,20,55.03274448296737,27.516372241483683,66,105,92.0,22.516660498395403,506.99999999999994,0,0,0,2,3,0,0,0,0.5,92.0,85.5,105.0,40,105.0,0.5,2889.219085355787,105.0,1.0,2889.219085355787,2,171,1,105,0,0,1,32,18171.000000,25615.65025526387,36284.000000,58.000000,0,0,0,0
10.64.69.76:52403-10.64.69.20:5000,10.64.69.76,52403,10.64.69.20,5000,6,2025-08-16T10:07:55.669124,19908,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,68917.0182841069,502.3106288929074,2212.000000,3778.9912675210035,10807.000000,0.000000,19846.000000,4961.500000,8632.621560105597,17832.000000,0.000000,19446.000000,4861.500000,4611.232264807315,10807.000000,853.000000,1,2,0,0,100,100,251.1553144464537,251.1553144464537,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,18485.03114325899,292.0,0.4,29334.94072734579,5,614,5,758,65535,64240,4,20,2212.000000,3778.9912675210035,10807.000000,0.000000,0,0,0,0
10.64.69.76:52404-10.64.69.20:5000,10.64.69.76,52404,10.64.69.20,5000,6,2025-08-16T10:07:55.669125,25067,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,51661.54705389556,398.9308652810468,2785.222222222222222222222222,4272.07018837992,11356.000000,0.000000,25015.000000,6253.750000,11205.067525454722,23001.000000,0.000000,24376.000000,6094.000000,4743.858837135299,11356.000000,1485.000000,1,2,0,0,100,100,199.4654326405234,199.4654326405234,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,15119.479794151674,248.0,0.4,19786.97091793992,5,625,5,670,65535,64240,4,20,2785.222222222222222222222222,4272.07018837992,11356.000000,0.000000,0,0,0,0
10.64.69.76:52408-10.64.69.20:5000,10.64.69.76,52408,10.64.69.20,5000,6,2025-08-16T10:07:55.955414,2282,3,2,778,120,652,60,259.3333333333333,340.07254128102335,66,54,60.0,8.48528137423857,393514.4609991235,2191.060473269062,570.500000,756.2188836573707,1666.000000,1.000000,2137.000000,1068.500000,1509.672977833279,2136.000000,1.000000,1812.000000,1812.000000,0,1812.000000,1812.000000,1,0,0,0,60,40,1314.6362839614371,876.4241893076248,54,652,179.6,264.1264848514817,69762.79999999997,0,2,0,1,4,0,0,0,0.6666666666666666,179.6,259.3333333333333,60.0,60,652.0,0.3333333333333333,285714.2857142857,0,0.0,0.0,3,778,2,120,65535,64240,2,20,570.500000,756.2188836573707,1666.000000,1.000000,0,0,0,0
10.64.69.76:52409-10.64.69.20:5000,10.64.69.76,52409,10.64.69.20,5000,6,2025-08-16T10:07:55.955415,2136,2,1,126,66,66,60,63.0,4.242640687119285,66,66,66.0,0,89887.6404494382,1404.4943820224719,1068.000000,79.19595949289332,1124.000000,1012.000000,2136.000000,2136.000000,0,2136.000000,2136.000000,0,0,0,0,0,0,0,0,0,40,20,936.3295880149814,468.1647940074907,60,66,64.0,3.4641016151377544,11.999999999999998,0,2,0,0,2,0,0,0,0.5,64.0,63.0,66.0,40,0,0.0,0.0,0,0.0,0.0,2,126,1,66,65535,64240,1,20,1068.000000,79.19595949289332,1124.000000,1012.000000,0,0,0,0
