Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.64.69.20:51308-10.64.69.76:5000,10.64.69.20,51308,10.64.69.76,5000,6,2025-08-16T10:14:09.459793,10816,14,32,57309,2508,11650,66,4093.5,4511.388064579544,273,66,78.375,47.78091804300392,5530417.899408285,4252.958579881657,240.3555555555555555555555556,461.6610895626375,1762.000000,0.000000,10816.000000,832.000000,848.1211587974916,3133.000000,88.000000,9407.000000,303.4516129032258064516129032,727.3101511143499,2591.000000,0.000000,8,2,0,0,280,640,1294.378698224852,2958.579881656805,66,11650,1300.3695652173913,3061.087725039332,9370258.060386471,2,2,0,10,45,0,0,0,2.2857142857142856,1300.3695652173913,4093.5,78.375,280,7113.125,0.5714285714285714,5261187.130177516,260.0,0.0625,48076.92307692308,14,57309,32,2508,64240,65535,8,32,240.3555555555555555555555556,461.6610895626375,1762.000000,0.000000,0,0,0,0
10.64.69.20:57264-10.64.69.76:5000,10.64.69.20,57264,10.64.69.76,5000,6,2025-08-16T10:14:11.491099,31536,16,34,57441,2640,7306,66,3590.0625,2711.161878082286,273,66,77.6470588235294,46.40459900989516,1905156.01217656,1585.4895991882292,643.5918367346938775510204082,967.5268066563527,4320.000000,0.000000,31536.000000,2102.400000,1522.6329076401084,6512.000000,727.000000,30428.000000,922.0606060606060606060606061,1382.7342916164773,5258.000000,0.000000,12,2,0,0,320,680,507.35667174023337,1078.1329274479958,66,7306,1201.62,2234.0330501090602,4990903.668979591,2,2,0,14,49,0,0,0,2.125,1201.62,3590.0625,77.6470588235294,320,4764.083333333333,0.75,1812817.0979198376,260.0,0.058823529411764705,16489.091831557584,16,57441,34,2640,64240,65535,12,32,643.5918367346938775510204082,967.5268066563527,4320.000000,0.000000,0,0,0,0
10.64.69.76:53023-10.64.69.20:5000,10.64.69.76,53023,10.64.69.20,5000,6,2025-08-16T10:14:13.413632,92308,6,6,674,811,368,60,112.33333333333333,125.27356731037345,363,54,135.16666666666666,129.34669174998896,16087.44637517875,129.9995666681111,8391.636363636363636363636364,17653.82833989686,46552.000000,0.000000,92261.000000,18452.200000,38932.23220803041,88061.000000,0.000000,91592.000000,18318.400000,23532.82678090331,46552.000000,190.000000,1,2,0,0,120,120,64.99978333405555,64.99978333405555,54,368,123.75,121.98518911587736,14880.386363636364,2,2,0,3,11,0,0,0,1.0,123.75,112.33333333333333,135.16666666666666,120,368.0,0.16666666666666666,3986.6533778220737,291.5,0.3333333333333333,6315.812280625732,6,674,6,811,65535,64240,5,20,8391.636363636363636363636364,17653.82833989686,46552.000000,0.000000,0,0,0,0
10.64.69.76:53024-10.64.69.20:5000,10.64.69.76,53024,10.64.69.20,5000,6,2025-08-16T10:14:13.413633,88684,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,14602.408551711696,112.75991159622932,9853.777777777777777777777778,19457.351398493178,56756.000000,0.000000,88616.000000,22154.000000,42312.11580623214,85586.000000,0.000000,87540.000000,21885.000000,25751.11723142642,56756.000000,2016.000000,1,2,0,0,100,100,56.37995579811466,56.37995579811466,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,4273.600649497091,248.0,0.4,5592.891615172974,5,625,5,670,65535,64240,4,20,9853.777777777777777777777778,19457.351398493178,56756.000000,0.000000,0,0,0,0
10.64.69.20:57268-10.64.69.76:5000,10.64.69.20,57268,10.64.69.76,5000,6,2025-08-16T10:14:13.556431,49580,15,34,57375,2640,11650,66,3825.0,3929.9216095417037,273,66,77.6470588235294,46.40459900989516,1210467.9306171844,988.3017345703913,1032.916666666666666666666667,2766.2681508251335,18441.000000,0.000000,49580.000000,3541.428571428571428571428571,5150.050510794653,20414.000000,204.000000,48189.000000,1460.272727272727272727272727,3946.0677204712865,21526.000000,0.000000,11,2,0,0,300,680,302.5413473174667,685.7603872529246,66,11650,1224.795918367347,2747.913117103534,7551026.4991496615,2,2,0,13,48,0,0,0,2.2666666666666666,1224.795918367347,3825.0,77.6470588235294,300,5191.181818181818,0.7333333333333333,1151734.5703912869,260.0,0.058823529411764705,10488.100040338846,15,57375,34,2640,64240,65535,11,32,1032.916666666666666666666667,2766.2681508251335,18441.000000,0.000000,0,0,0,0
10.64.69.76:53033-10.64.69.20:5000,10.64.69.76,53033,10.64.69.20,5000,6,2025-08-16T10:14:18.414293,75918,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,18072.13045654522,131.72106746753076,8435.333333333333333333333333,16484.52677513067,47470.000000,1.000000,75879.000000,18969.750000,35604.383769184,72317.000000,1.000000,75721.000000,18930.250000,21459.48476198811,47470.000000,1401.000000,1,2,0,0,100,100,65.86053373376538,65.86053373376538,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,4847.335282805132,292.0,0.4,7692.510340103796,5,614,5,758,65535,64240,4,20,8435.333333333333333333333333,16484.52677513067,47470.000000,1.000000,0,0,0,0
10.64.69.76:53034-10.64.69.20:5000,10.64.69.76,53034,10.64.69.20,5000,6,2025-08-16T10:14:18.414294,87396,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,14817.611790013272,114.42171266419516,9710.666666666666666666666667,19407.384168145898,58029.000000,0.000000,87353.000000,21838.250000,41337.2463070534,83793.000000,0.000000,86832.000000,21708.000000,25749.467114227173,58029.000000,1891.000000,1,2,0,0,100,100,57.21085633209758,57.21085633209758,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,4336.582909972996,248.0,0.4,5675.31694814408,5,625,5,670,65535,64240,4,20,9710.666666666666666666666667,19407.384168145898,58029.000000,0.000000,0,0,0,0
10.64.69.20:39066-18.97.36.72:443,10.64.69.20,39066,18.97.36.72,443,6,2025-08-16T10:14:21.622056,426465,2,1,374,184,308,66,187.0,171.1198410471445,184,184,184.0,0,1308.4309380605678,7.034574935809504,213232.500000,301126.37251575955,426161.000000,304.000000,426465.000000,426465.000000,0,426465.000000,426465.000000,0,0,0,0,0,1,1,0,0,40,20,4.689716623873003,2.3448583119365014,66,308,186.0,121.01239605924675,14644.0,0,0,0,2,3,0,0,0,0.5,186.0,187.0,184.0,40,308.0,0.5,722.2163600764424,184.0,1.0,431.45392939631625,2,374,1,184,0,0,1,32,213232.500000,301126.37251575955,426161.000000,304.000000,0,0,0,0
10.64.69.76:53043-10.64.69.20:5000,10.64.69.76,53043,10.64.69.20,5000,6,2025-08-16T10:14:23.413298,32691,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,41968.73757303233,305.89458872472545,3632.333333333333333333333333,6114.88652797417,16822.000000,0.000000,32633.000000,8158.250000,15204.263861934696,30933.000000,0.000000,32192.000000,8048.000000,7314.152992657455,16822.000000,1907.000000,1,2,0,0,100,100,152.94729436236273,152.94729436236273,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,11256.920865069898,292.0,0.4,17864.243981523967,5,614,5,758,65535,64240,4,20,3632.333333333333333333333333,6114.88652797417,16822.000000,0.000000,0,0,0,0
10.64.69.76:53044-10.64.69.20:5000,10.64.69.76,53044,10.64.69.20,5000,6,2025-08-16T10:14:23.414996,41907,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,30901.75865607178,238.62361896580524,4656.333333333333333333333333,6327.379651166824,16037.000000,0.000000,41878.000000,10469.500000,17909.646311415534,37255.000000,0.000000,41883.000000,10470.750000,6496.3109210792345,16037.000000,1292.000000,1,2,0,0,100,100,119.31180948290262,119.31180948290262,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,9043.835158804019,248.0,0.4,11835.73150070394,5,625,5,670,65535,64240,4,20,4656.333333333333333333333333,6327.379651166824,16037.000000,0.000000,0,0,0,0
