Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.64.69.20:55761-10.64.69.38:53,10.64.69.20,55761,10.64.69.38,53,17,2025-08-16T09:58:11.356914,33320,1,1,89,425,89,89,89.0,0,425,425,425.0,0,15426.170468187274,60.024009603841534,33320.000000,0,33320.000000,33320.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30.012004801920767,30.012004801920767,89,425,257.0,237.58787847867995,56447.99999999999,0,0,0,0,0,0,0,0,1.0,257.0,89.0,425.0,20,0,0.0,0.0,0,0.0,0.0,1,89,1,425,0,0,0,0,33320.000000,0,33320.000000,33320.000000,0,0,0,0
10.64.69.76:51834-10.64.69.20:5000,10.64.69.76,51834,10.64.69.20,5000,6,2025-08-16T09:58:13.917980,30127,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,45540.54502605636,331.928170743851,3347.444444444444444444444444,5979.246756722604,18441.000000,0.000000,27223.000000,6805.750000,12821.370685305063,26019.000000,0.000000,29987.000000,7496.750000,7499.5028001861565,18441.000000,1746.000000,1,2,0,0,100,100,165.9640853719255,165.9640853719255,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,12214.956683373717,292.0,0.4,19384.6051714409,5,614,5,758,65535,64240,4,20,3347.444444444444444444444444,5979.246756722604,18441.000000,0.000000,0,0,0,0
10.64.69.76:51835-10.64.69.20:5000,10.64.69.76,51835,10.64.69.20,5000,6,2025-08-16T09:58:13.919183,20022,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,64678.85326141244,499.4506043352312,2224.666666666666666666666667,3793.98467972658,10855.000000,1.000000,19960.000000,4990.000000,8874.06449529564,18246.000000,1.000000,20003.000000,5000.750000,4468.969484120472,10855.000000,1309.000000,1,2,0,0,100,100,249.7253021676156,249.7253021676156,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,18929.177904305263,248.0,0.4,24772.74997502747,5,625,5,670,65535,64240,4,20,2224.666666666666666666666667,3793.98467972658,10855.000000,1.000000,0,0,0,0
10.64.69.20:39864-192.168.0.207:5000,10.64.69.20,39864,192.168.0.207,5000,6,2025-08-16T09:58:10.427647,6144378,6,0,444,0,74,74,74.0,0.0,0,0,0,0,72.26117924385512,0.9765024222142583,1228875.600000,457019.29342293635,2046416.000000,1023906.000000,6144378.000000,1228875.600000,457019.29342293635,2046416.000000,1023906.000000,0,0,0,0,0,0,0,0,0,120,0,0.9765024222142583,0.0,74,74,74.0,0.0,0.0,0,6,0,0,0,0,0,0,0.0,74.0,74.0,0,120,0,0.0,0.0,0,0,0.0,6,444,0,0,64240,0,0,40,0,0,0,0,1228875.600000,457019.29342293635,2046416.000000,1023906.000000
10.64.69.76:51836-10.64.69.20:5000,10.64.69.76,51836,10.64.69.20,5000,6,2025-08-16T09:58:18.921638,673306,6,5,674,758,368,60,112.33333333333333,125.27356731037345,364,54,151.6,137.9956521054196,2126.8190094845436,16.337296860565626,67330.600000,183871.0835722802,588924.000000,0.000000,673306.000000,134661.200000,256004.523841279,590369.000000,0.000000,672188.000000,168047.000000,312088.3253738702,636039.000000,1469.000000,1,2,0,0,120,100,8.911252833035798,7.426044027529831,54,368,130.1818181818182,126.03318466326095,15884.363636363636,2,2,0,3,10,0,0,0,0.8333333333333334,130.1818181818182,112.33333333333333,151.6,120,368.0,0.16666666666666666,546.5568404261955,292.0,0.4,867.3619424154842,6,674,5,758,65535,64240,5,20,67330.600000,183871.0835722802,588924.000000,0.000000,0,0,0,0
10.64.69.76:51837-10.64.69.20:5000,10.64.69.76,51837,10.64.69.20,5000,6,2025-08-16T09:58:18.921639,675890,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,1915.9922472591695,14.795306928642235,75098.88888888888888888888889,210145.75277616514,634790.000000,0.000000,670766.000000,167691.500000,334420.3589740513,669321.000000,0.000000,675468.000000,168867.000000,310913.63599773706,634790.000000,1322.000000,1,2,0,0,100,100,7.397653464321118,7.397653464321118,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,560.7421325955407,248.0,0.4,733.8472236606549,5,625,5,670,65535,64240,4,20,75098.88888888888888888888889,210145.75277616514,634790.000000,0.000000,0,0,0,0
10.64.69.76:51838-10.64.69.20:5000,10.64.69.76,51838,10.64.69.20,5000,6,2025-08-16T09:58:23.919157,62116,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,22087.70687101552,160.98911713568162,6901.777777777777777777777778,9615.492587197208,22115.000000,0.000000,43919.000000,10979.750000,20644.44858995593,41914.000000,0.000000,61697.000000,15424.250000,9310.178636846878,22115.000000,1647.000000,1,2,0,0,100,100,80.49455856784081,80.49455856784081,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,5924.399510593084,292.0,0.4,9401.764440723808,5,614,5,758,65535,64240,4,20,6901.777777777777777777777778,9615.492587197208,22115.000000,0.000000,0,0,0,0
10.64.69.76:51839-10.64.69.20:5000,10.64.69.76,51839,10.64.69.20,5000,6,2025-08-16T09:58:23.919157,46579,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,27802.22847205822,214.68902295025654,5175.444444444444444444444444,10250.220584347333,30600.000000,0.000000,46518.000000,11629.500000,20914.541042059707,42975.000000,0.000000,45943.000000,11485.750000,13604.988653063992,30600.000000,1554.000000,1,2,0,0,100,100,107.34451147512827,107.34451147512827,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,8136.713969814723,248.0,0.4,10648.575538332725,5,625,5,670,65535,64240,4,20,5175.444444444444444444444444,10250.220584347333,30600.000000,0.000000,0,0,0,0
10.64.69.20:46234-10.64.69.38:53,10.64.69.20,46234,10.64.69.38,53,17,2025-08-16T09:58:25.806421,55607,1,1,92,259,92,92,92.0,0,259,259,259.0,0,6312.154944521373,35.966694840577624,55607.000000,0,55607.000000,55607.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17.983347420288812,17.983347420288812,92,259,175.5,118.08683245815344,13944.5,0,0,0,0,0,0,0,0,1.0,175.5,92.0,259.0,20,0,0.0,0.0,0,0.0,0.0,1,92,1,259,0,0,0,0,55607.000000,0,55607.000000,55607.000000,0,0,0,0
10.64.69.20:34517-10.64.69.38:53,10.64.69.20,34517,10.64.69.38,53,17,2025-08-16T09:58:25.806922,55107,1,1,92,215,92,92,92.0,0,215,215,215.0,0,5570.980093273087,36.29302992360317,55107.000000,0,55107.000000,55107.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18.146514961801586,18.146514961801586,92,215,153.5,86.97413408594535,7564.500000000001,0,0,0,0,0,0,0,0,1.0,153.5,92.0,215.0,20,0,0.0,0.0,0,0.0,0.0,1,92,1,215,0,0,0,0,55107.000000,0,55107.000000,55107.000000,0,0,0,0
