Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.64.69.76:51821-10.64.69.20:5000,10.64.69.76,51821,10.64.69.20,5000,6,2025-08-16T09:57:53.920894,29843,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,43393.76068089669,335.0869550648393,3315.888888888888888888888889,5111.172821487365,12570.000000,0.000000,29816.000000,7454.000000,12159.5758423831,25631.000000,0.000000,29787.000000,7446.750000,5538.808979976351,12570.000000,1836.000000,1,2,0,0,100,100,167.54347753241964,167.54347753241964,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,12699.79559695741,248.0,0.4,16620.31297121603,5,625,5,670,65535,64240,4,20,3315.888888888888888888888889,5111.172821487365,12570.000000,0.000000,0,0,0,0
10.64.69.76:51820-10.64.69.20:5000,10.64.69.76,51820,10.64.69.20,5000,6,2025-08-16T09:57:53.919240,34314,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,39983.68013055896,291.4262400186513,3812.666666666666666666666667,5876.895779235837,17636.000000,0.000000,27872.000000,6968.000000,12856.317642829667,26217.000000,0.000000,34259.000000,8564.750000,6539.82025109763,17636.000000,2026.000000,1,2,0,0,100,100,145.71312000932565,145.71312000932565,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,10724.485632686368,292.0,0.4,17019.292417089237,5,614,5,758,65535,64240,4,20,3812.666666666666666666666667,5876.895779235837,17636.000000,0.000000,0,0,0,0
10.64.69.76:51829-10.64.69.20:5000,10.64.69.76,51829,10.64.69.20,5000,6,2025-08-16T09:57:58.920626,31529,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,41073.29759903581,317.16832122807574,3503.222222222222222222222222,6158.416533041951,14345.000000,1.000000,31300.000000,7825.000000,14672.133064645599,29808.000000,1.000000,31506.000000,7876.500000,7445.750398717379,14345.000000,1358.000000,1,2,0,0,100,100,158.58416061403787,158.58416061403787,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,12020.67937454407,248.0,0.4,15731.548732912555,5,625,5,670,65535,64240,4,20,3503.222222222222222222222222,6158.416533041951,14345.000000,1.000000,0,0,0,0
10.64.69.76:51828-10.64.69.20:5000,10.64.69.76,51828,10.64.69.20,5000,6,2025-08-16T09:57:58.919394,35424,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,38730.80397470642,282.2944896115628,3936.000000,6636.231837420993,17847.000000,0.000000,35408.000000,8852.000000,15618.986138671102,32250.000000,0.000000,35173.000000,8793.250000,7897.861625148924,17847.000000,1516.000000,1,2,0,0,100,100,141.1472448057814,141.1472448057814,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,10388.437217705512,292.0,0.4,16485.998193315267,5,614,5,758,65535,64240,4,20,3936.000000,6636.231837420993,17847.000000,0.000000,0,0,0,0
0.0.0.0:68-255.255.255.255:67,0.0.0.0,68,255.255.255.255,67,17,2025-08-16T09:57:59.397062,1,1,0,323,0,323,323,323.0,0,0,0,0,0,323000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1000000.0,0.0,323,323,323.0,0,0,0,0,0,0,0,0,0,0,0.0,323.0,323.0,0,20,0,0.0,0.0,0,0,0.0,1,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.64.69.76:51830-10.64.69.20:5000,10.64.69.76,51830,10.64.69.20,5000,6,2025-08-16T09:58:03.918028,27949,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,49089.41285913628,357.7945543668825,3105.444444444444444444444444,5037.560076840551,13643.000000,0.000000,26206.000000,6551.500000,12253.561237452563,24909.000000,0.000000,27826.000000,6956.500000,5797.878491310421,13643.000000,1340.000000,1,2,0,0,100,100,178.89727718344125,178.89727718344125,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,13166.839600701276,292.0,0.4,20895.20197502594,5,614,5,758,65535,64240,4,20,3105.444444444444444444444444,5037.560076840551,13643.000000,0.000000,0,0,0,0
10.64.69.76:51831-10.64.69.20:5000,10.64.69.76,51831,10.64.69.20,5000,6,2025-08-16T09:58:03.918028,34699,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,37320.9602582207,288.1927433067235,3855.444444444444444444444444,5772.9175923252,15182.000000,1.000000,32772.000000,8193.000000,14249.53886973189,29533.000000,1.000000,34295.000000,8573.750000,6462.614969963784,15182.000000,1189.000000,1,2,0,0,100,100,144.09637165336176,144.09637165336176,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,10922.504971324823,248.0,0.4,14294.360068013488,5,625,5,670,65535,64240,4,20,3855.444444444444444444444444,5772.9175923252,15182.000000,1.000000,0,0,0,0
10.64.69.20:56830-192.168.0.207:5000,10.64.69.20,56830,192.168.0.207,5000,6,2025-08-16T09:57:57.316221,7161281,7,0,518,0,74,74,74.0,0.0,0,0,0,0,72.33342749711959,0.9774787499610754,1193546.833333333333333333333,419572.76160466694,2049822.000000,1007149.000000,7161281.000000,1193546.833333333333333333333,419572.76160466694,2049822.000000,1007149.000000,0,0,0,0,0,0,0,0,0,140,0,0.9774787499610754,0.0,74,74,74.0,0.0,0.0,0,7,0,0,0,0,0,0,0.0,74.0,74.0,0,140,0,0.0,0.0,0,0,0.0,7,518,0,0,64240,0,0,40,0,0,0,0,1193546.833333333333333333333,419572.76160466694,2049822.000000,1007149.000000
10.64.69.20:55761-10.64.69.38:53,10.64.69.20,55761,10.64.69.38,53,17,2025-08-16T09:58:01.117234,4988940,2,0,178,0,89,89,89.0,0.0,0,0,0,0,35.67892177496622,0.4008867615164744,4988940.000000,0,4988940.000000,4988940.000000,4988940.000000,4988940.000000,0,4988940.000000,4988940.000000,0,0,0,0,0,0,0,0,0,40,0,0.4008867615164744,0.0,89,89,89.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,89.0,89.0,0,40,0,0.0,0.0,0,0,0.0,2,178,0,0,0,0,0,0,0,0,0,0,4988940.000000,0,4988940.000000,4988940.000000
10.64.69.76:51832-10.64.69.20:5000,10.64.69.76,51832,10.64.69.20,5000,6,2025-08-16T09:58:08.919308,23553,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,58251.60276822485,424.5743641998896,2617.000000,4340.789732295265,10560.000000,0.000000,23494.000000,5873.500000,10515.293639900568,21591.000000,0.000000,23504.000000,5876.000000,4990.004074814636,10560.000000,1241.000000,1,2,0,0,100,100,212.2871820999448,212.2871820999448,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,15624.336602555937,292.0,0.4,24795.142869273554,5,614,5,758,65535,64240,4,20,2617.000000,4340.789732295265,10560.000000,0.000000,0,0,0,0
10.64.69.76:51833-10.64.69.20:5000,10.64.69.76,51833,10.64.69.20,5000,6,2025-08-16T09:58:08.919308,29931,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,43266.17887808626,334.1017673983495,3325.666666666666666666666667,5572.551457815352,14962.000000,0.000000,29859.000000,7464.750000,13704.17107732776,27978.000000,0.000000,29236.000000,7309.000000,6699.205674306967,14962.000000,1423.000000,1,2,0,0,100,100,167.05088369917476,167.05088369917476,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,12662.456984397448,248.0,0.4,16571.447662958137,5,625,5,670,65535,64240,4,20,3325.666666666666666666666667,5572.551457815352,14962.000000,0.000000,0,0,0,0
10.64.69.20:39864-192.168.0.207:5000,10.64.69.20,39864,192.168.0.207,5000,6,2025-08-16T09:58:09.371691,1,1,0,74,0,74,74,74.0,0,0,0,0,0,74000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1000000.0,0.0,74,74,74.0,0,0,0,1,0,0,0,0,0,0,0.0,74.0,74.0,0,20,0,0.0,0.0,0,0,0.0,1,74,0,0,64240,0,0,40,0,0,0,0,0,0,0,0
10.64.69.20:59562-20.189.173.5:443,10.64.69.20,59562,20.189.173.5,443,6,2025-08-16T09:58:09.534966,543427,1,1,66,66,66,66,66.0,0,66,66,66.0,0,242.90291060252804,3.680347130341334,543427.000000,0,543427.000000,543427.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.840173565170667,1.840173565170667,66,66,66.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,66.0,66.0,66.0,20,0,0.0,0.0,0,0.0,0.0,1,66,1,66,0,0,0,32,543427.000000,0,543427.000000,543427.000000,0,0,0,0
10.64.69.20:59570-20.189.173.5:443,10.64.69.20,59570,20.189.173.5,443,6,2025-08-16T09:58:09.535777,542616,1,1,66,66,66,66,66.0,0,66,66,66.0,0,243.2659560352072,3.685847818715261,542616.000000,0,542616.000000,542616.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.8429239093576304,1.8429239093576304,66,66,66.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,66.0,66.0,66.0,20,0,0.0,0.0,0,0.0,0.0,1,66,1,66,0,0,0,32,542616.000000,0,542616.000000,542616.000000,0,0,0,0
