Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.64.69.76:52791-10.64.69.20:5000,10.64.69.76,52791,10.64.69.20,5000,6,2025-08-16T10:12:04.708387,80847,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,16970.326666419285,123.6904275978082,8983.000000,20887.388551468084,63420.000000,1.000000,80809.000000,20202.250000,38641.05048067405,78133.000000,1.000000,80539.000000,20134.750000,29413.486378133868,63420.000000,916.000000,1,2,0,0,100,100,61.8452137989041,61.8452137989041,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,4551.807735599342,292.0,0.4,7223.520971711999,5,614,5,758,65535,64240,4,20,8983.000000,20887.388551468084,63420.000000,1.000000,0,0,0,0
10.64.69.76:52792-10.64.69.20:5000,10.64.69.76,52792,10.64.69.20,5000,6,2025-08-16T10:12:04.708387,82528,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,15691.64404808065,121.17099651027529,9169.777777777777777777777778,18778.392734588455,56077.000000,12.000000,82493.000000,20623.250000,37715.81231945915,77187.000000,947.000000,81003.000000,20250.750000,25423.40976836113,56077.000000,2109.000000,1,2,0,0,100,100,60.585498255137644,60.585498255137644,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,4592.380767739433,248.0,0.4,6010.0814269096545,5,625,5,670,65535,64240,4,20,9169.777777777777777777777778,18778.392734588455,56077.000000,12.000000,0,0,0,0
10.64.69.20:45782-13.107.246.58:443,10.64.69.20,45782,13.107.246.58,443,6,2025-08-16T10:12:05.115782,58144,1,1,66,66,66,66,66.0,0,66,66,66.0,0,2270.2256466703357,34.39735828288387,58144.000000,0,58144.000000,58144.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17.198679141441936,17.198679141441936,66,66,66.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,66.0,66.0,66.0,20,0,0.0,0.0,0,0.0,0.0,1,66,1,66,0,0,0,32,58144.000000,0,58144.000000,58144.000000,0,0,0,0
10.64.69.20:38358-10.64.69.76:5000,10.64.69.20,38358,10.64.69.76,5000,6,2025-08-16T10:12:05.817295,24838,8,6,2854,792,2170,66,356.75,736.4384854535665,273,66,132.0,99.53692782078419,146791.20702149931,563.652467992592,1910.615384615384615384615385,3670.075692644988,13559.000000,10.000000,24838.000000,3548.285714285714285714285714,4599.925315128704,13559.000000,696.000000,23922.000000,4784.400000,5699.808970483134,14400.000000,692.000000,2,2,0,0,160,120,322.0871245671954,241.56534342539658,66,2170,260.42857142857144,556.0240330010253,309162.72527472524,2,2,0,4,13,0,0,0,0.75,260.42857142857144,356.75,132.0,160,1225.0,0.25,98639.18189870361,260.0,0.3333333333333333,20935.663096867702,8,2854,6,792,64240,65535,2,32,1910.615384615384615384615385,3670.075692644988,13559.000000,10.000000,0,0,0,0
10.64.69.76:52801-10.64.69.20:5000,10.64.69.76,52801,10.64.69.20,5000,6,2025-08-16T10:12:10.096202,21779,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,62996.46448413609,459.1579044033243,2419.888888888888888888888889,5338.376004096293,16397.000000,1.000000,21739.000000,5434.750000,9914.914165874896,20271.000000,1.000000,21730.000000,5432.500000,7367.615376316366,16397.000000,836.000000,1,2,0,0,100,100,229.57895220166216,229.57895220166216,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,16897.010882042334,292.0,0.4,26814.82161715414,5,614,5,758,65535,64240,4,20,2419.888888888888888888888889,5338.376004096293,16397.000000,1.000000,0,0,0,0
10.64.69.76:52802-10.64.69.20:5000,10.64.69.76,52802,10.64.69.20,5000,6,2025-08-16T10:12:10.096203,30430,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,42556.68747946106,328.62306933946763,3381.111111111111111111111111,5994.476008052005,16723.000000,0.000000,30371.000000,7592.750000,14224.286306056507,28904.000000,0.000000,30197.000000,7549.250000,7368.738126934172,16723.000000,1374.000000,1,2,0,0,100,100,164.31153466973382,164.31153466973382,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,12454.814327965823,248.0,0.4,16299.704239237595,5,625,5,670,65535,64240,4,20,3381.111111111111111111111111,5994.476008052005,16723.000000,0.000000,0,0,0,0
10.64.69.20:36466-13.89.179.10:443,10.64.69.20,36466,13.89.179.10,443,6,2025-08-16T10:12:10.557682,273056,1,1,66,66,66,66,66.0,0,66,66,66.0,0,483.4173209891011,7.324504863471229,273056.000000,0,273056.000000,273056.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.6622524317356144,3.6622524317356144,66,66,66.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,66.0,66.0,66.0,20,0,0.0,0.0,0,0.0,0.0,1,66,1,66,0,0,0,32,273056.000000,0,273056.000000,273056.000000,0,0,0,0
10.64.69.76:52811-10.64.69.20:5000,10.64.69.76,52811,10.64.69.20,5000,6,2025-08-16T10:12:15.094083,27788,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,49373.83043040161,359.8675687347056,3087.555555555555555555555556,6970.287262930974,21250.000000,0.000000,27736.000000,6934.000000,13192.86867970723,26710.000000,0.000000,27751.000000,6937.750000,9697.733081327135,21250.000000,840.000000,1,2,0,0,100,100,179.9337843673528,179.9337843673528,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,13243.126529437168,292.0,0.4,21016.266014106808,5,614,5,758,65535,64240,4,20,3087.555555555555555555555556,6970.287262930974,21250.000000,0.000000,0,0,0,0
10.64.69.76:52812-10.64.69.20:5000,10.64.69.76,52812,10.64.69.20,5000,6,2025-08-16T10:12:15.094083,35445,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,36535.47750035266,282.12723938496265,3938.333333333333333333333333,6360.477163703994,15485.000000,0.000000,31983.000000,7995.750000,15315.139054216908,30957.000000,0.000000,35237.000000,8809.250000,7272.143213432108,15485.000000,989.000000,1,2,0,0,100,100,141.06361969248132,141.06361969248132,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,10692.622372690084,248.0,0.4,13993.511073494146,5,625,5,670,65535,64240,4,20,3938.333333333333333333333333,6360.477163703994,15485.000000,0.000000,0,0,0,0
10.64.69.76:52821-10.64.69.20:5000,10.64.69.76,52821,10.64.69.20,5000,6,2025-08-16T10:12:20.093960,31821,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,43116.18113824204,314.2578800163414,3535.666666666666666666666667,6825.939367588903,19233.000000,0.000000,31770.000000,7942.500000,15325.517076649214,30923.000000,0.000000,31715.000000,7928.750000,8834.29987322142,19233.000000,884.000000,1,2,0,0,100,100,157.1289400081707,157.1289400081707,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,11564.689984601364,292.0,0.4,18352.660192954336,5,614,5,758,65535,64240,4,20,3535.666666666666666666666667,6825.939367588903,19233.000000,0.000000,0,0,0,0
10.64.69.76:52822-10.64.69.20:5000,10.64.69.76,52822,10.64.69.20,5000,6,2025-08-16T10:12:20.094806,36097,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,35875.55752555614,277.0313322436768,4010.777777777777777777777778,7471.157286153494,20917.000000,0.000000,36045.000000,9011.250000,16599.689000600785,33863.000000,0.000000,36080.000000,9020.000000,9418.296342757538,20917.000000,773.000000,1,2,0,0,100,100,138.5156661218384,138.5156661218384,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,10499.48749203535,248.0,0.4,13740.75407928637,5,625,5,670,65535,64240,4,20,4010.777777777777777777777778,7471.157286153494,20917.000000,0.000000,0,0,0,0
10.64.69.76:52827-10.64.69.20:5000,10.64.69.76,52827,10.64.69.20,5000,6,2025-08-16T10:12:23.572568,8785,3,2,778,120,652,60,259.3333333333333,340.07254128102335,66,54,60.0,8.48528137423857,102219.69265793968,569.1519635742744,2196.250000,3566.0536895378714,7509.000000,122.000000,8643.000000,4321.500000,4507.80573006424,7509.000000,1134.000000,8663.000000,8663.000000,0,8663.000000,8663.000000,1,0,0,0,60,40,341.4911781445646,227.66078542970976,54,652,179.6,264.1264848514817,69762.79999999997,0,2,0,1,4,0,0,0,0.6666666666666666,179.6,259.3333333333333,60.0,60,652.0,0.3333333333333333,74217.41605008538,0,0.0,0.0,3,778,2,120,65535,64240,2,20,2196.250000,3566.0536895378714,7509.000000,122.000000,0,0,0,0
10.64.69.76:52828-10.64.69.20:5000,10.64.69.76,52828,10.64.69.20,5000,6,2025-08-16T10:12:23.572569,1161847,5,5,614,758,368,60,122.8,137.0955870916347,364,54,151.6,137.9956521054196,1180.8783772734275,8.606985257094953,129094.1111111111111111111111,376652.7685317222,1133341.000000,20.000000,1161827.000000,290456.750000,562057.170551404,1133341.000000,484.000000,1161454.000000,290363.500000,562971.0719557444,1134720.000000,997.000000,1,2,0,0,100,100,4.303492628547477,4.303492628547477,54,368,137.2,130.56526677830092,17047.288888888892,2,2,0,3,9,0,0,0,1.0,137.2,122.8,151.6,100,368.0,0.2,316.73705746109425,292.0,0.4,502.64793901434524,5,614,5,758,65535,64240,4,20,3563.250000,7197.9537518857205,20976.000000,20.000000,1133341.000000,0,1133341.000000,1133341.000000
10.64.69.76:52829-10.64.69.20:5000,10.64.69.76,52829,10.64.69.20,5000,6,2025-08-16T10:12:24.707042,21135,5,5,625,670,379,60,125.0,142.01408380861386,261,54,134.0,104.58728412192373,61272.77028625502,473.1488052992666,2348.333333333333333333333333,4078.112798832323,10802.000000,0.000000,20952.000000,5238.000000,9699.500640067337,19763.000000,0.000000,20870.000000,5217.500000,4970.682213405587,10802.000000,959.000000,1,2,0,0,100,100,236.5744026496333,236.5744026496333,54,379,129.5,117.67587310536987,13847.611111111113,2,2,0,3,9,0,0,0,1.0,129.5,125.0,134.0,100,379.0,0.2,17932.339720842203,248.0,0.4,23468.180742843622,5,625,5,670,65535,64240,4,20,2348.333333333333333333333333,4078.112798832323,10802.000000,0.000000,0,0,0,0
