Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
192.168.0.172:54739-192.168.0.1:53,192.168.0.172,54739,192.168.0.1,53,17,2025-08-12T12:17:42.364855,7335,1,1,102,162,102,102,102.0,0,162,162,162.0,0,35991.820040899795,272.66530334014993,7335.000000,0,7335.000000,7335.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,136.33265167007497,136.33265167007497,102,162,132.0,42.42640687119285,1800.0000000000002,0,0,0,0,0,0,0,0,1.0,132.0,102.0,162.0,20,0,0.0,0.0,0,0.0,0.0,1,102,1,162,0,0,0,0,7335.000000,0,7335.000000,7335.000000,0,0,0,0
192.168.0.172:38298-13.107.246.58:443,192.168.0.172,38298,13.107.246.58,443,6,2025-08-12T12:17:42.397480,146611,27,35,4588,68020,1827,66,169.92592592592592,352.2084092306195,4410,66,1943.4285714285713,1313.1513125865956,495242.51249906217,422.88777786114275,2403.459016393442622950819672,4929.312019520812,21392.000000,0.000000,146611.000000,5638.884615384615384615384615,6556.007555376507,21392.000000,88.000000,130963.000000,3851.852941176470588235294118,8902.802991133212,37008.000000,0.000000,6,29,0,0,540,700,184.16080648791703,238.72697137322575,66,4410,1171.0967741935483,1341.6066549889856,1799908.416710735,0,2,0,35,61,0,0,0,1.2962962962962963,1171.0967741935483,169.92592592592592,1943.4285714285713,540,532.3333333333334,0.2222222222222222,21785.541330459517,2231.7241379310344,0.8285714285714286,441440.27392214775,27,4588,35,68020,64240,43440,6,32,2403.459016393442622950819672,4929.312019520812,21392.000000,0.000000,0,0,0,0
192.168.0.124:0-224.0.0.251:0,192.168.0.124,0,224.0.0.251,0,2,2025-08-12T12:17:43.177956,1,1,0,60,0,60,60,60.0,0,0,0,0,0,60000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1000000.0,0.0,60,60,60.0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,60.0,0,24,0,0.0,0.0,0,0,0.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.0.172:35318-20.189.173.23:443,192.168.0.172,35318,20.189.173.23,443,6,2025-08-12T12:17:43.363691,221221,1,1,66,66,66,66,66.0,0,66,66,66.0,0,596.6883794938094,9.040733022633475,221221.000000,0,221221.000000,221221.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.5203665113167375,4.5203665113167375,66,66,66.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,66.0,66.0,66.0,20,0,0.0,0.0,0,0.0,0.0,1,66,1,66,0,0,0,32,221221.000000,0,221221.000000,221221.000000,0,0,0,0
192.168.0.102:5353-224.0.0.251:5353,192.168.0.102,5353,224.0.0.251,5353,17,2025-08-12T12:17:43.281899,930012,2,0,170,0,85,85,85.0,0.0,0,0,0,0,182.79334030098536,2.1505098858939458,930012.000000,0,930012.000000,930012.000000,930012.000000,930012.000000,0,930012.000000,930012.000000,0,0,0,0,0,0,0,0,0,40,0,2.1505098858939458,0.0,85,85,85.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,85.0,85.0,0,40,0,0.0,0.0,0,0,0.0,2,170,0,0,0,0,0,0,930012.000000,0,930012.000000,930012.000000,0,0,0,0
192.168.0.124:5353-224.0.0.251:5353,192.168.0.124,5353,224.0.0.251,5353,17,2025-08-12T12:17:43.382694,922066,2,0,200,0,100,100,100.0,0.0,0,0,0,0,216.90421293052773,2.1690421293052773,922066.000000,0,922066.000000,922066.000000,922066.000000,922066.000000,0,922066.000000,922066.000000,0,0,0,0,0,0,0,0,0,40,0,2.1690421293052773,0.0,100,100,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,100.0,0,40,0,0.0,0.0,0,0,0.0,2,200,0,0,0,0,0,0,922066.000000,0,922066.000000,922066.000000,0,0,0,0
192.168.0.1:55710-239.255.255.250:1900,192.168.0.1,55710,239.255.255.250,1900,17,2025-08-12T12:17:44.111938,99973,9,0,4319,0,508,428,479.8888888888889,28.277395762536393,0,0,0,0,43201.66444940134,90.02430656277194,12496.625000,35344.98499863271,99971.000000,0.000000,99973.000000,12496.625000,35344.98499863271,99971.000000,0.000000,0,0,0,0,0,0,0,0,0,180,0,90.02430656277194,0.0,428,508,479.8888888888889,28.277395762536393,799.6111111111112,0,0,0,0,0,0,0,0,0.0,479.8888888888889,479.8888888888889,0,180,0,0.0,0.0,0,0,0.0,9,4319,0,0,0,0,0,0,12496.625000,35344.98499863271,99971.000000,0.000000,0,0,0,0
192.168.0.172:57184-192.168.0.207:5000,192.168.0.172,57184,192.168.0.207,5000,6,2025-08-12T12:17:45.249805,4252902,5,0,370,0,74,74,74.0,0.0,0,0,0,0,86.99941827956535,1.175667814588721,1063225.500000,45202.813699296785,1123259.000000,1016845.000000,4252902.000000,1063225.500000,45202.813699296785,1123259.000000,1016845.000000,0,0,0,0,0,0,0,0,0,100,0,1.175667814588721,0.0,74,74,74.0,0.0,0.0,0,5,0,0,0,0,0,0,0.0,74.0,74.0,0,100,0,0.0,0.0,0,0,0.0,5,370,0,0,64240,0,0,40,0,0,0,0,1063225.500000,45202.813699296785,1123259.000000,1016845.000000
192.168.0.211:5353-224.0.0.251:5353,192.168.0.211,5353,224.0.0.251,5353,17,2025-08-12T12:17:45.853091,1,1,0,83,0,83,83,83.0,0,0,0,0,0,83000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1000000.0,0.0,83,83,83.0,0,0,0,0,0,0,0,0,0,0,0.0,83.0,83.0,0,20,0,0.0,0.0,0,0,0.0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.0.207:57185-192.168.0.172:5000,192.168.0.207,57185,192.168.0.172,5000,6,2025-08-12T12:17:49.045716,1730,2,1,126,66,66,60,63.0,4.242640687119285,66,66,66.0,0,110982.65895953757,1734.1040462427745,865.000000,1148.3414126469531,1677.000000,53.000000,1730.000000,1730.000000,0,1730.000000,1730.000000,0,0,0,0,0,0,0,0,0,40,20,1156.0693641618498,578.0346820809249,60,66,64.0,3.4641016151377544,11.999999999999998,0,2,0,0,2,0,0,0,0.5,64.0,63.0,66.0,40,0,0.0,0.0,0,0.0,0.0,2,126,1,66,65535,64240,1,20,865.000000,1148.3414126469531,1677.000000,53.000000,0,0,0,0
192.168.0.207:57186-192.168.0.172:5000,192.168.0.207,57186,192.168.0.172,5000,6,2025-08-12T12:17:49.045716,1866,3,2,784,120,658,60,261.3333333333333,343.53650946199787,66,54,60.0,8.48528137423857,484458.7352625938,2679.5284030010716,466.500000,539.3437370236783,1203.000000,1.000000,1731.000000,865.500000,1222.5876246715407,1730.000000,1.000000,1339.000000,1339.000000,0,1339.000000,1339.000000,1,0,0,0,60,40,1607.717041800643,1071.8113612004288,54,658,180.8,266.80929519040376,71187.20000000001,0,2,0,1,4,0,0,0,0.6666666666666666,180.8,261.3333333333333,60.0,60,658.0,0.3333333333333333,352625.937834941,0,0.0,0.0,3,784,2,120,65535,64240,2,20,466.500000,539.3437370236783,1203.000000,1.000000,0,0,0,0
